setup,mae,rmse,r
no_change_aq_t1,3.8115789473684205,7.379166976235047,0.9252587107186112
aq_t1_plus_dt,6.878410780032958,10.58708327271007,0.8154669215874221
aq_t1_plus_dt_plus_subtype,6.191895497009549,9.499838760042282,0.8510826428082146
aq_t1_plus_dt_plus_subtype_plus_features,5.522386573227039,8.544245460010549,0.8764924170247507
aq_t1_plus_dt_plus_subtype_plus_z8,6.401512493887308,10.571572555487887,0.8127086985736469
features_plus_subtype_plus_dt_no_aq_t1,10.576262042553832,14.30673231874112,0.6022283514094572
